name,dob,event_date,name_key,source
aleksei oleinik,1977-06-20,2017-01-15,aleksei oleinik,odds_frame
dmitrii smoliakov,1982-08-05,2017-01-15,dmitrii smoliakov,odds_frame
devin powell,1988-03-01,2017-01-15,devin powell,odds_frame
court mcgee,1984-12-12,2017-01-15,court mcgee,odds_frame
yair rodriguez,1992-10-06,2017-01-15,yair rodriguez,odds_frame
joe lauzon,1984-05-22,2017-01-15,joe lauzon,odds_frame
walt harris,1983-06-10,2017-01-15,walt harris,odds_frame
frankie saenz,1980-08-12,2017-01-15,frankie saenz,odds_frame
alex caceres,1988-06-20,2017-01-28,alex caceres,odds_frame
donald cerrone,1983-03-29,2017-01-28,donald cerrone,odds_frame
andrei arlovski,1979-02-04,2017-01-28,andrei arlovski,odds_frame
bobby nash,1990-03-26,2017-01-28,bobby nash,odds_frame
eric spicely,1986-09-29,2017-01-28,eric spicely,odds_frame
raphael assuncao,1982-07-19,2017-01-28,raphael assuncao,odds_frame
nate marquardt,1979-04-20,2017-01-28,nate marquardt,odds_frame
alessio di chirico,1989-12-12,2017-01-28,alessio di chirico,odds_frame
eric shelton,1991-02-02,2017-01-28,eric shelton,odds_frame
marcos rogerio de lima,1985-06-25,2017-01-28,marcos rogerio de lima,odds_frame
jc cottrell,1989-11-04,2017-01-28,jc cottrell,odds_frame
alexandre pantoja,1990-04-16,2017-01-28,alexandre pantoja,odds_frame
aljamain sterling,1989-07-31,2017-01-28,aljamain sterling,odds_frame
jorge masvidal,1984-11-12,2017-01-28,jorge masvidal,odds_frame
jason gonzalez,1990-02-28,2017-01-28,jason gonzalez,odds_frame
jason knight,1992-07-14,2017-01-28,jason knight,odds_frame
sam alvey,1986-05-06,2017-01-28,sam alvey,odds_frame
li jingliang,1988-03-20,2017-01-28,li jingliang,odds_frame
jeremy kimball,1991-01-03,2017-01-28,jeremy kimball,odds_frame
francis ngannou,1986-09-05,2017-01-28,francis ngannou,odds_frame
adam milstead,1987-07-03,2017-02-04,adam milstead,odds_frame
anthony hamilton,1980-04-14,2017-02-04,anthony hamilton,odds_frame
dennis bermudez,1986-12-13,2017-02-04,dennis bermudez,odds_frame
abel trujillo,1983-09-18,2017-02-04,abel trujillo,odds_frame
alex morono,1990-08-16,2017-02-04,alex morono,odds_frame
chas skelly,1985-05-11,2017-02-04,chas skelly,odds_frame
chris gruetzemacher,1986-06-16,2017-02-04,chris gruetzemacher,odds_frame
volkan oezdemir,1989-09-19,2017-02-04,volkan oezdemir,odds_frame
curtis blaydes,1991-02-18,2017-02-04,curtis blaydes,odds_frame
marcel fortuna,1985-10-22,2017-02-04,marcel fortuna,odds_frame
chan sung jung,1987-03-17,2017-02-04,chan sung jung,odds_frame
james vick,1987-02-23,2017-02-04,james vick,odds_frame
niko price,1989-09-29,2017-02-04,niko price,odds_frame
ovince saint preux,1983-04-08,2017-02-04,ovince saint preux,odds_frame
tim boetsch,1981-01-28,2017-02-11,tim boetsch,odds_frame
phillipe nover,1984-02-03,2017-02-11,phillipe nover,odds_frame
anderson silva,1975-04-14,2017-02-11,anderson silva,odds_frame
roan carneiro,1978-06-02,2017-02-11,roan carneiro,odds_frame
jacare souza,1979-12-07,2017-02-11,jacare souza,odds_frame
glover teixeira,1979-10-28,2017-02-11,glover teixeira,odds_frame
dustin poirier,1989-01-19,2017-02-11,dustin poirier,odds_frame
randy brown,1990-07-08,2017-02-11,randy brown,odds_frame
wilson reis,1985-01-06,2017-02-11,wilson reis,odds_frame
nik lentz,1984-08-13,2017-02-11,nik lentz,odds_frame
ryan laflare,1983-10-01,2017-02-11,ryan laflare,odds_frame
ricky glenn,1989-04-12,2017-02-11,ricky glenn,odds_frame
jim miller,1983-08-30,2017-02-11,jim miller,odds_frame
derek brunson,1984-01-04,2017-02-11,derek brunson,odds_frame
jared cannonier,1984-03-16,2017-02-11,jared cannonier,odds_frame
belal muhammad,1988-07-09,2017-02-11,belal muhammad,odds_frame
islam makhachev,1991-10-27,2017-02-11,islam makhachev,odds_frame
yuta sasaki,1989-10-07,2017-02-11,yuta sasaki,odds_frame
derrick lewis,1985-02-07,2017-02-19,derrick lewis,odds_frame
sam sicilia,1986-02-01,2017-02-19,sam sicilia,odds_frame
aiemann zahabi,1987-11-19,2017-02-19,aiemann zahabi,odds_frame
jack marshman,1989-12-19,2017-02-19,jack marshman,odds_frame
thiago santos,1984-01-07,2017-02-19,thiago santos,odds_frame
elias theodorou,1988-05-31,2017-02-19,elias theodorou,odds_frame
gerald meerschaert,1987-12-18,2017-02-19,gerald meerschaert,odds_frame
travis browne,1982-07-17,2017-02-19,travis browne,odds_frame
hector lombard,1978-02-02,2017-02-19,hector lombard,odds_frame
johny hendricks,1983-09-12,2017-02-19,johny hendricks,odds_frame
gavin tucker,1986-06-17,2017-02-19,gavin tucker,odds_frame
santiago ponzinibbio,1986-09-26,2017-02-19,santiago ponzinibbio,odds_frame
nordine taleb,1981-06-10,2017-02-19,nordine taleb,odds_frame
ryan janes,1981-08-22,2017-02-19,ryan janes,odds_frame
cezar ferreira,1985-02-15,2017-02-19,cezar ferreira,odds_frame
reginaldo vieira,1982-11-26,2017-02-19,reginaldo vieira,odds_frame
rashad evans,1979-09-25,2017-03-04,rashad evans,odds_frame
stephen thompson,1983-02-11,2017-03-04,stephen thompson,odds_frame
david teymur,1989-05-01,2017-03-04,david teymur,odds_frame
mark hunt,1974-03-23,2017-03-04,mark hunt,odds_frame
luke sanders,1985-12-12,2017-03-04,luke sanders,odds_frame
darren elkins,1984-05-16,2017-03-04,darren elkins,odds_frame
daniel spitz,1990-07-31,2017-03-04,daniel spitz,odds_frame
paul craig,1987-11-27,2017-03-04,paul craig,odds_frame
andre soukhamthath,1988-10-23,2017-03-04,andre soukhamthath,odds_frame
luis henrique,1993-08-21,2017-03-04,luis henrique,odds_frame
marcin tybura,1985-11-09,2017-03-04,marcin tybura,odds_frame
albert morales,1991-05-25,2017-03-04,albert morales,odds_frame
tyson pedro,1991-09-17,2017-03-04,tyson pedro,odds_frame
mark godbeer,1983-11-22,2017-03-04,mark godbeer,odds_frame
mirsad bektic,1991-02-16,2017-03-04,mirsad bektic,odds_frame
iuri alcantara,1980-08-04,2017-03-04,iuri alcantara,odds_frame
alistair overeem,1980-05-17,2017-03-04,alistair overeem,odds_frame
lando vannata,1992-03-14,2017-03-04,lando vannata,odds_frame
tyron woodley,1982-04-07,2017-03-04,tyron woodley,odds_frame
daniel kelly,1977-10-31,2017-03-04,daniel kelly,odds_frame
kelvin gastelum,1991-10-24,2017-03-11,kelvin gastelum,odds_frame
rani yahya,1984-09-12,2017-03-11,rani yahya,odds_frame
francisco trinaldo,1978-08-24,2017-03-11,francisco trinaldo,odds_frame
garreth mclellan,1982-09-01,2017-03-11,garreth mclellan,odds_frame
rony jason,1984-03-21,2017-03-11,rony jason,odds_frame
michel prazeres,1981-07-25,2017-03-11,michel prazeres,odds_frame
gian villante,1985-08-18,2017-03-11,gian villante,odds_frame
sergio moraes,1982-07-23,2017-03-11,sergio moraes,odds_frame
alex oliveira,1988-02-21,2017-03-11,alex oliveira,odds_frame
jussier formiga,1985-04-14,2017-03-11,jussier formiga,odds_frame
edson barboza,1986-01-21,2017-03-11,edson barboza,odds_frame
mauricio rua,1981-11-25,2017-03-11,mauricio rua,odds_frame
vitor belfort,1977-04-01,2017-03-11,vitor belfort,odds_frame
ray borg,1993-08-04,2017-03-11,ray borg,odds_frame
beneil dariush,1989-05-06,2017-03-11,beneil dariush,odds_frame
tim means,1984-02-20,2017-03-11,tim means,odds_frame
davi ramos,1986-11-05,2017-03-11,davi ramos,odds_frame
joshua burkman,1980-04-10,2017-03-11,joshua burkman,odds_frame
jeremy kennedy,1992-09-16,2017-03-11,jeremy kennedy,odds_frame
paulo costa,1991-04-21,2017-03-11,paulo costa,odds_frame
kevin lee,1992-09-04,2017-03-11,kevin lee,odds_frame
joe soto,1987-03-22,2017-03-11,joe soto,odds_frame
darren stewart,1990-12-30,2017-03-18,darren stewart,odds_frame
daniel omielanczuk,1982-08-31,2017-03-18,daniel omielanczuk,odds_frame
brad pickett,1978-09-24,2017-03-18,brad pickett,odds_frame
gunnar nelson,1988-07-28,2017-03-18,gunnar nelson,odds_frame
jimi manuwa,1980-02-18,2017-03-18,jimi manuwa,odds_frame
leon edwards,1991-08-25,2017-03-18,leon edwards,odds_frame
brad scott,1989-06-24,2017-03-18,brad scott,odds_frame
arnold allen,1994-01-22,2017-03-18,arnold allen,odds_frame
marc diakiese,1993-03-16,2017-03-18,marc diakiese,odds_frame
corey anderson,1989-09-22,2017-03-18,corey anderson,odds_frame
alan jouban,1981-11-25,2017-03-18,alan jouban,odds_frame
marlon vera,1992-12-02,2017-03-18,marlon vera,odds_frame
timothy johnson,1985-03-13,2017-03-18,timothy johnson,odds_frame
francimar barroso,1980-02-28,2017-03-18,francimar barroso,odds_frame
scott askham,1988-05-20,2017-03-18,scott askham,odds_frame
makwan amirkhani,1988-11-08,2017-03-18,makwan amirkhani,odds_frame
teemu packalen,1987-05-22,2017-03-18,teemu packalen,odds_frame
vicente luque,1991-11-27,2017-03-18,vicente luque,odds_frame
gegard mousasi,1985-08-01,2017-04-08,gegard mousasi,odds_frame
jan blachowicz,1983-02-24,2017-04-08,jan blachowicz,odds_frame
mike de la torre,1986-09-22,2017-04-08,mike de la torre,odds_frame
andrew holbrook,1986-02-06,2017-04-08,andrew holbrook,odds_frame
daniel cormier,1979-03-20,2017-04-08,daniel cormier,odds_frame
chris weidman,1984-06-17,2017-04-08,chris weidman,odds_frame
thiago alves,1983-10-03,2017-04-08,thiago alves,odds_frame
will brooks,1986-10-08,2017-04-08,will brooks,odds_frame
josh emmett,1985-03-04,2017-04-08,josh emmett,odds_frame
kamaru usman,1987-05-11,2017-04-08,kamaru usman,odds_frame
shane burgos,1991-03-19,2017-04-08,shane burgos,odds_frame
patrick cummins,1980-11-16,2017-04-08,patrick cummins,odds_frame
gregor gillespie,1986-11-13,2017-04-08,gregor gillespie,odds_frame
charles rosa,1986-08-24,2017-04-08,charles rosa,odds_frame
sean strickland,1991-02-27,2017-04-08,sean strickland,odds_frame
desmond green,1989-10-11,2017-04-08,desmond green,odds_frame
charles oliveira,1989-10-17,2017-04-08,charles oliveira,odds_frame
patrick cote,1980-02-29,2017-04-08,patrick cote,odds_frame
anthony johnson,1984-03-06,2017-04-08,anthony johnson,odds_frame
myles jury,1988-10-31,2017-04-08,myles jury,odds_frame
andrew sanchez,1988-04-08,2017-04-15,andrew sanchez,odds_frame
aljamain sterling,1989-07-31,2017-04-15,aljamain sterling,odds_frame
patrick williams,1981-09-07,2017-04-15,patrick williams,odds_frame
zak cummings,1984-08-02,2017-04-15,zak cummings,odds_frame
anthony smith,1988-07-26,2017-04-15,anthony smith,odds_frame
devin clark,1990-04-12,2017-04-15,devin clark,odds_frame
tom duquesnoy,1993-06-21,2017-04-15,tom duquesnoy,odds_frame
louis smolka,1991-07-16,2017-04-15,louis smolka,odds_frame
alexander volkov,1988-10-24,2017-04-15,alexander volkov,odds_frame
jeremy stephens,1986-05-25,2017-04-15,jeremy stephens,odds_frame
jacare souza,1979-12-07,2017-04-15,jacare souza,odds_frame
demetrious johnson,1986-08-13,2017-04-15,demetrious johnson,odds_frame
roy nelson,1976-06-20,2017-04-15,roy nelson,odds_frame
robert whittaker,1990-12-20,2017-04-15,robert whittaker,odds_frame
renato moicano,1989-05-21,2017-04-15,renato moicano,odds_frame
tim elliott,1986-12-24,2017-04-15,tim elliott,odds_frame
augusto mendes,1983-03-03,2017-04-15,augusto mendes,odds_frame
jake collier,1988-10-25,2017-04-15,jake collier,odds_frame
nathan coy,1978-07-24,2017-04-15,nathan coy,odds_frame
wilson reis,1985-01-06,2017-04-15,wilson reis,odds_frame
scott holtzman,1983-09-30,2017-04-22,scott holtzman,odds_frame
hector sandoval,1986-07-19,2017-04-22,hector sandoval,odds_frame
bryan barberena,1989-05-03,2017-04-22,bryan barberena,odds_frame
jake ellenberger,1985-03-28,2017-04-22,jake ellenberger,odds_frame
joe lauzon,1984-05-22,2017-04-22,joe lauzon,odds_frame
john dodson,1984-09-26,2017-04-22,john dodson,odds_frame
ovince saint preux,1983-04-08,2017-04-22,ovince saint preux,odds_frame
cub swanson,1983-11-02,2017-04-22,cub swanson,odds_frame
artem lobov,1986-08-11,2017-04-22,artem lobov,odds_frame
diego sanchez,1981-12-31,2017-04-22,diego sanchez,odds_frame
eddie wineland,1984-06-26,2017-04-22,eddie wineland,odds_frame
dustin ortiz,1988-12-25,2017-04-22,dustin ortiz,odds_frame
al iaquinta,1987-04-30,2017-04-22,al iaquinta,odds_frame
marcos rogerio de lima,1985-06-25,2017-04-22,marcos rogerio de lima,odds_frame
stevie ray,1990-03-25,2017-04-22,stevie ray,odds_frame
thales leites,1981-09-06,2017-04-22,thales leites,odds_frame
mike perry,1991-09-15,2017-04-22,mike perry,odds_frame
sam alvey,1986-05-06,2017-04-22,sam alvey,odds_frame
brandon moreno,1993-12-07,2017-04-22,brandon moreno,odds_frame
joe proctor,1985-08-10,2017-04-22,joe proctor,odds_frame
matt schnell,1990-01-15,2017-04-22,matt schnell,odds_frame
michael mcbride,1986-03-09,2017-04-22,michael mcbride,odds_frame
yair rodriguez,1992-10-06,2017-05-13,yair rodriguez,odds_frame
david branch,1981-09-26,2017-05-13,david branch,odds_frame
dustin poirier,1989-01-19,2017-05-13,dustin poirier,odds_frame
jason knight,1992-07-14,2017-05-13,jason knight,odds_frame
rashad coulter,1981-11-27,2017-05-13,rashad coulter,odds_frame
marco polo reyes,1984-11-07,2017-05-13,marco polo reyes,odds_frame
enrique barzola,1989-04-28,2017-05-13,enrique barzola,odds_frame
gadzhimurad antigulov,1987-02-09,2017-05-13,gadzhimurad antigulov,odds_frame
jorge masvidal,1984-11-12,2017-05-13,jorge masvidal,odds_frame
junior dos santos,1984-01-30,2017-05-13,junior dos santos,odds_frame
james vick,1987-02-23,2017-05-13,james vick,odds_frame
stipe miocic,1982-08-19,2017-05-13,stipe miocic,odds_frame
demian maia,1977-11-06,2017-05-13,demian maia,odds_frame
frankie edgar,1981-10-16,2017-05-13,frankie edgar,odds_frame
krzysztof jotko,1989-08-19,2017-05-13,krzysztof jotko,odds_frame
eddie alvarez,1984-01-11,2017-05-13,eddie alvarez,odds_frame
chas skelly,1985-05-11,2017-05-13,chas skelly,odds_frame
chase sherman,1989-11-16,2017-05-13,chase sherman,odds_frame
joachim christensen,1978-11-07,2017-05-13,joachim christensen,odds_frame
gabriel benitez,1988-06-15,2017-05-13,gabriel benitez,odds_frame
nordine taleb,1981-06-10,2017-05-28,nordine taleb,odds_frame
omari akhmedov,1987-10-12,2017-05-28,omari akhmedov,odds_frame
oliver enkamp,1991-08-10,2017-05-28,oliver enkamp,odds_frame
glover teixeira,1979-10-28,2017-05-28,glover teixeira,odds_frame
misha cirkunov,1987-02-27,2017-05-28,misha cirkunov,odds_frame
ben saunders,1983-04-13,2017-05-28,ben saunders,odds_frame
damian stasiak,1990-02-20,2017-05-28,damian stasiak,odds_frame
damir hadzovic,1986-08-08,2017-05-28,damir hadzovic,odds_frame
jessin ayari,1992-05-31,2017-05-28,jessin ayari,odds_frame
alex nicholson,1990-05-02,2017-05-28,alex nicholson,odds_frame
joaquim silva,1989-02-05,2017-05-28,joaquim silva,odds_frame
chris camozzi,1986-11-20,2017-05-28,chris camozzi,odds_frame
alexander gustafsson,1987-01-15,2017-05-28,alexander gustafsson,odds_frame
peter sobotta,1987-01-11,2017-05-28,peter sobotta,odds_frame
reza madadi,1978-06-20,2017-05-28,reza madadi,odds_frame
jack hermansson,1988-06-10,2017-05-28,jack hermansson,odds_frame
darren till,1992-12-24,2017-05-28,darren till,odds_frame
marcin held,1992-01-18,2017-05-28,marcin held,odds_frame
pedro munhoz,1986-09-07,2017-05-28,pedro munhoz,odds_frame
volkan oezdemir,1989-09-19,2017-05-28,volkan oezdemir,odds_frame
abdul razak alhassan,1985-08-11,2017-05-28,abdul razak alhassan,odds_frame
trevor smith,1981-01-05,2017-05-28,trevor smith,odds_frame
oluwale bamgbose,1987-08-04,2017-06-03,oluwale bamgbose,odds_frame
brian kelleher,1986-08-19,2017-06-03,brian kelleher,odds_frame
nate marquardt,1979-04-20,2017-06-03,nate marquardt,odds_frame
matthew lopez,1987-01-21,2017-06-03,matthew lopez,odds_frame
eric spicely,1986-09-29,2017-06-03,eric spicely,odds_frame
jim wallhead,1984-03-14,2017-06-03,jim wallhead,odds_frame
max holloway,1991-12-04,2017-06-03,max holloway,odds_frame
yancy medeiros,1987-09-07,2017-06-03,yancy medeiros,odds_frame
johnny eduardo,1978-08-03,2017-06-03,johnny eduardo,odds_frame
vitor belfort,1977-04-01,2017-06-03,vitor belfort,odds_frame
jose aldo,1986-09-09,2017-06-03,jose aldo,odds_frame
raphael assuncao,1982-07-19,2017-06-03,raphael assuncao,odds_frame
antonio carlos junior,1990-03-16,2017-06-03,antonio carlos junior,odds_frame
paulo costa,1991-04-21,2017-06-03,paulo costa,odds_frame
marlon moraes,1988-04-26,2017-06-03,marlon moraes,odds_frame
erick silva,1984-06-21,2017-06-03,erick silva,odds_frame
luan chagas,1993-06-17,2017-06-03,luan chagas,odds_frame
iuri alcantara,1980-08-04,2017-06-03,iuri alcantara,odds_frame
ross pearson,1984-09-26,2017-06-10,ross pearson,odds_frame
john moraga,1984-03-20,2017-06-10,john moraga,odds_frame
damien brown,1984-12-25,2017-06-10,damien brown,odds_frame
tim elliott,1986-12-24,2017-06-10,tim elliott,odds_frame
luke jumeau,1988-02-12,2017-06-10,luke jumeau,odds_frame
dan hooker,1990-02-13,2017-06-10,dan hooker,odds_frame
mark hunt,1974-03-23,2017-06-10,mark hunt,odds_frame
daniel kelly,1977-10-31,2017-06-10,daniel kelly,odds_frame
dominique steele,1988-01-27,2017-06-10,dominique steele,odds_frame
ben nguyen,1988-08-03,2017-06-10,ben nguyen,odds_frame
vinc pichel,1982-11-23,2017-06-10,vinc pichel,odds_frame
ashkan mokhtarian,1985-09-15,2017-06-10,ashkan mokhtarian,odds_frame
zak ottow,1986-12-22,2017-06-10,zak ottow,odds_frame
henrique da silva,1989-09-01,2017-06-10,henrique da silva,odds_frame
derek brunson,1984-01-04,2017-06-10,derek brunson,odds_frame
derrick lewis,1985-02-07,2017-06-10,derrick lewis,odds_frame
kiichi kunimoto,1981-05-01,2017-06-10,kiichi kunimoto,odds_frame
ion cutelaba,1993-12-14,2017-06-10,ion cutelaba,odds_frame
tarec saffiedine,1986-09-06,2017-06-17,tarec saffiedine,odds_frame
frank camacho,1989-05-18,2017-06-17,frank camacho,odds_frame
andrei arlovski,1979-02-04,2017-06-17,andrei arlovski,odds_frame
dong hyun kim,1981-11-17,2017-06-17,dong hyun kim,odds_frame
russell doane,1986-08-13,2017-06-17,russell doane,odds_frame
li jingliang,1988-03-20,2017-06-17,li jingliang,odds_frame
alex caceres,1988-06-20,2017-06-17,alex caceres,odds_frame
cyril asker,1985-12-24,2017-06-17,cyril asker,odds_frame
rolando dy,1990-08-11,2017-06-17,rolando dy,odds_frame
justin scoggins,1992-05-02,2017-06-17,justin scoggins,odds_frame
kwan ho kwak,1989-06-18,2017-06-17,kwan ho kwak,odds_frame
yuta sasaki,1989-10-07,2017-06-17,yuta sasaki,odds_frame
carls john de tomas,1996-08-28,2017-06-17,carls john de tomas,odds_frame
walt harris,1983-06-10,2017-06-17,walt harris,odds_frame
rafael dos anjos,1984-10-26,2017-06-17,rafael dos anjos,odds_frame
marcin tybura,1985-11-09,2017-06-17,marcin tybura,odds_frame
colby covington,1988-02-22,2017-06-17,colby covington,odds_frame
jon tuck,1984-08-28,2017-06-17,jon tuck,odds_frame
takanori gomi,1978-09-22,2017-06-17,takanori gomi,odds_frame
naoki inoue,1997-06-14,2017-06-17,naoki inoue,odds_frame
marvin vettori,1993-09-20,2017-06-25,marvin vettori,odds_frame
johny hendricks,1983-09-12,2017-06-25,johny hendricks,odds_frame
dominick reyes,1989-12-26,2017-06-25,dominick reyes,odds_frame
jeremy kimball,1991-01-03,2017-06-25,jeremy kimball,odds_frame
michel quinones,1984-12-22,2017-06-25,michel quinones,odds_frame
erik koch,1988-10-04,2017-06-25,erik koch,odds_frame
dennis siver,1979-01-13,2017-06-25,dennis siver,odds_frame
alex garcia,1987-07-14,2017-06-25,alex garcia,odds_frame
josh stansbury,1984-11-19,2017-06-25,josh stansbury,odds_frame
jared gordon,1988-09-06,2017-06-25,jared gordon,odds_frame
vitor miranda,1979-03-10,2017-06-25,vitor miranda,odds_frame
clay guida,1981-12-08,2017-06-25,clay guida,odds_frame
bj penn,1978-12-13,2017-06-25,bj penn,odds_frame
joachim christensen,1978-11-07,2017-06-25,joachim christensen,odds_frame
tim boetsch,1981-01-28,2017-06-25,tim boetsch,odds_frame
michael chiesa,1987-12-07,2017-06-25,michael chiesa,odds_frame
kevin lee,1992-09-04,2017-06-25,kevin lee,odds_frame
tim means,1984-02-20,2017-06-25,tim means,odds_frame
justin gaethje,1988-11-14,2017-07-07,justin gaethje,odds_frame
marc diakiese,1993-03-16,2017-07-07,marc diakiese,odds_frame
michael johnson,1986-06-04,2017-07-07,michael johnson,odds_frame
dhiego lima,1989-01-31,2017-07-07,dhiego lima,odds_frame
